TIME_STAMP	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier System Frame Number	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier System Subframe Number	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier CQI CW0	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier Rank Index	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier System Frame Number	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier System Subframe Number	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier WideBand CQI CW0	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier Rank Index
2021-02-08 19:30:46.345091	190	9	15					
2021-02-08 19:30:46.345312	222	9	11					
2021-02-08 19:30:46.345319					223	0	10	Rank1
2021-02-08 19:30:46.348363	226	9		Rank1				
2021-02-08 19:30:46.348482					227	3	10	Rank1
2021-02-08 19:30:46.428289	230	9	12					
2021-02-08 19:30:48.620442	449	4	12					
2021-02-08 19:30:48.624064	453	4	13					
2021-02-08 19:30:48.644800					453	9	13	Rank1
2021-02-08 19:30:48.644991					454	3	13	Rank1
2021-02-08 19:30:48.660681	457	4		Rank1				
2021-02-08 19:30:48.660706					458	2	11	Rank1
2021-02-08 19:30:48.660739					458	6	11	Rank1
2021-02-08 19:30:48.661056					459	0	12	Rank1
2021-02-08 19:30:48.663178					459	4	12	Rank1
2021-02-08 19:30:48.663185					459	9	12	Rank1
2021-02-08 19:30:48.664105					460	4	13	Rank1
2021-02-08 19:30:48.684864					460	9	13	Rank1
2021-02-08 19:30:48.684909	461	4	15					
2021-02-08 19:30:48.684923					461	5	15	Rank1
2021-02-08 19:30:48.687401					462	0	15	Rank1
2021-02-08 19:30:48.687428					462	4	13	Rank1
2021-02-08 19:30:48.706425					462	9	12	Rank1
2021-02-08 19:30:48.712624					463	4	12	Rank1
2021-02-08 19:30:48.712816					463	9	12	Rank1
2021-02-08 19:30:48.712839					464	4	12	Rank1
2021-02-08 19:30:48.712875					464	9	13	Rank1
2021-02-08 19:30:48.719572	465	4		Rank1				
2021-02-08 19:30:48.719603					465	5	13	Rank1
2021-02-08 19:30:48.745230					465	9	13	Rank1
2021-02-08 19:30:48.745267					466	4	13	Rank1
2021-02-08 19:30:48.748086					466	9	13	Rank1
2021-02-08 19:30:48.748116					467	4	13	Rank1
2021-02-08 19:30:48.756276					467	9	12	Rank1
2021-02-08 19:30:48.756493					468	4	12	Rank1
2021-02-08 19:30:48.756519					469	0	12	Rank1
2021-02-08 19:30:48.768447	469	4	12					
2021-02-08 19:30:48.768591					469	6	12	Rank1
2021-02-08 19:30:48.771255					470	0	12	Rank1
2021-02-08 19:30:48.798954					470	5	12	Rank1
2021-02-08 19:30:48.798989					470	9	12	Rank1
2021-02-08 19:30:48.799077					471	4	11	Rank1
2021-02-08 19:30:48.804578					472	2	12	Rank1
2021-02-08 19:30:48.810622					473	2	12	Rank1
2021-02-08 19:30:48.810658	473	4		Rank1				
2021-02-08 19:30:48.838760					475	2	12	Rank1
2021-02-08 19:30:48.838862					475	6	12	Rank1
2021-02-08 19:30:48.838879					476	0	12	Rank1
2021-02-08 19:30:48.838904					476	4	10	Rank1
2021-02-08 19:30:48.866162					476	9	10	Rank1
2021-02-08 19:30:48.866182	477	4	11					
2021-02-08 19:30:48.866188					477	5	11	Rank1
2021-02-08 19:30:48.869715					478	2	12	Rank1
2021-02-08 19:30:48.927463	481	4		Rank1				
2021-02-08 19:30:48.930461					483	2	10	Rank1
2021-02-08 19:30:48.998949	485	4	10					
2021-02-08 19:30:49.003311	489	4		Rank1				
2021-02-08 19:30:49.079688	493	4	12					
2021-02-08 19:30:49.083293	497	4		Rank1				
2021-02-08 19:30:49.625524	501	4	12					
2021-02-08 19:30:50.026234					591	5	12	Rank1
2021-02-08 19:30:50.029746	593	4		Rank1				
2021-02-08 19:30:50.146074	597	4	12					
2021-02-08 19:30:50.149337					599	9	15	Rank1
2021-02-08 19:30:50.149424	601	4		Rank1				
2021-02-08 19:30:50.386959	605	4	13					
2021-02-08 19:30:50.395356	609	4		Rank1				
2021-02-08 19:30:50.395546	613	4	13					
2021-02-08 19:30:50.400156	617	4		Rank1				
2021-02-08 19:30:50.751085	657	4		Rank1				
2021-02-08 19:30:50.753954	661	4	13					
2021-02-08 19:30:50.754130	665	4		Rank1				
2021-02-08 19:30:50.970984	669	4	14					
2021-02-08 19:30:50.974509	673	4		Rank1				
2021-02-08 19:30:51.095857					688	1	10	Rank1
2021-02-08 19:30:51.095872	689	4		Rank1				
2021-02-08 19:30:51.096138	693	4	11					
2021-02-08 19:30:51.099237	697	4		Rank1				
2021-02-08 19:30:51.871615	701	4	11					
2021-02-08 19:30:51.874928	705	4		Rank1				
2021-02-08 19:30:51.987625					784	7	15	Rank1
2021-02-08 19:30:51.987654	785	4		Rank1				
2021-02-08 19:30:51.987833	789	4	13					
2021-02-08 19:30:52.106319	793	4		Rank1				
2021-02-08 19:30:52.109328	797	4	14					
2021-02-08 19:30:52.109480	801	4		Rank1				
2021-02-08 19:30:52.392642	805	4	14					
2021-02-08 19:30:52.392771	809	4		Rank1				
2021-02-08 19:30:52.960555	881	4		Rank1				
2021-02-08 19:30:52.960586					881	9	15	Rank1
2021-02-08 19:30:52.960750	885	4	13					
2021-02-08 19:30:53.164003	889	4		Rank1				
2021-02-08 19:30:53.166466	893	4	13					
2021-02-08 19:30:53.169370	897	4		Rank1				
2021-02-08 19:30:53.169614	901	4	13					
2021-02-08 19:30:54.316745					1007	9	15	Rank1
2021-02-08 19:30:54.316790	1009	4		Rank1				
2021-02-08 19:30:54.319936	1013	4	15					
2021-02-08 19:30:54.320059	1017	4		Rank1				
2021-02-08 19:30:54.631267	1021	4	13					
2021-02-08 19:30:54.702384	1	4		Rank1				
2021-02-08 19:30:54.705851	37	4	15					
2021-02-08 19:30:54.705987					39	5	15	Rank1
2021-02-08 19:30:54.803757	41	4		Rank1				
2021-02-08 19:30:54.807134	45	4	15					
2021-02-08 19:30:54.807185					46	9	15	Rank1
2021-02-08 19:30:54.922051	49	4		Rank1				
2021-02-08 19:30:54.925573	53	4	15					
2021-02-08 19:30:54.925598					53	7	15	Rank1
2021-02-08 19:30:54.925800	57	4		Rank1				
2021-02-08 19:30:55.096827	61	4	15					
2021-02-08 19:30:55.100941	65	4		Rank1				
2021-02-08 19:30:55.101219	69	4	14					
2021-02-08 19:30:55.215663	73	4		Rank1				
2021-02-08 19:30:55.219289					80	4	15	Rank1
2021-02-08 19:30:55.219298	81	4		Rank1				
2021-02-08 19:30:55.716115	85	4	15					
2021-02-08 19:30:55.717829	89	4		Rank1				
2021-02-08 19:30:55.729845	93	4	13					
2021-02-08 19:30:55.730325	97	4		Rank1				
2021-02-08 19:30:56.122969					176	9	13	Rank1
2021-02-08 19:30:56.123005	177	4		Rank1				
2021-02-08 19:30:56.144842	181	4	13					
2021-02-08 19:30:56.167234					184	2	13	Rank1
2021-02-08 19:30:56.167276					184	6	12	Rank1
2021-02-08 19:30:56.167317					185	1	13	Rank1
2021-02-08 19:30:56.169187	185	4		Rank1				
2021-02-08 19:30:56.182192					185	5	15	Rank1
2021-02-08 19:30:56.182214					185	9	15	Rank1
2021-02-08 19:30:56.182232					186	4	15	Rank1
2021-02-08 19:30:56.182323					187	1	15	Rank1
2021-02-08 19:30:56.185132					187	5	15	Rank1
2021-02-08 19:30:56.206093					187	9	14	Rank1
2021-02-08 19:30:56.206265					188	4	14	Rank1
2021-02-08 19:30:56.206302					188	9	13	Rank1
2021-02-08 19:30:56.209144	189	4	13					
2021-02-08 19:30:56.209151					189	5	13	Rank1
2021-02-08 19:30:56.209170					189	9	13	Rank1
2021-02-08 19:30:56.211485					190	4	14	Rank1
2021-02-08 19:30:56.232712					190	9	13	Rank1
2021-02-08 19:30:56.232794					191	4	14	Rank1
2021-02-08 19:30:56.232890					192	2	13	Rank1
2021-02-08 19:30:56.235238					192	7	13	Rank1
2021-02-08 19:30:56.246045					193	1	13	Rank1
2021-02-08 19:30:56.246128	193	4		Rank1				
2021-02-08 19:30:56.249276					193	7	13	Rank1
2021-02-08 19:30:56.249409					194	2	13	Rank1
2021-02-08 19:30:56.275548					194	9	13	Rank1
2021-02-08 19:30:56.275703					195	4	13	Rank1
2021-02-08 19:30:56.340989	197	4	13					
2021-02-08 19:30:56.341081					198	0	13	Rank1
2021-02-08 19:30:56.362592					199	6	13	Rank1
2021-02-08 19:30:56.407410	201	4		Rank1				
2021-02-08 19:30:56.435901					204	6	15	Rank1
2021-02-08 19:30:56.435975	205	4	14					
2021-02-08 19:30:56.447876	209	4		Rank1				
2021-02-08 19:30:56.450056	213	4	13					
2021-02-08 19:30:56.504402	217	4		Rank1				
2021-02-08 19:30:56.577696	221	4	13					
2021-02-08 19:30:56.581124	225	4		Rank1				
2021-02-08 19:30:56.645988	229	4	15					
2021-02-08 19:30:56.708271	233	4		Rank1				
2021-02-08 19:30:56.711296	237	4	15					
2021-02-08 19:30:56.978611	241	4		Rank1				
2021-02-08 19:30:57.303489	245	4	15					
2021-02-08 19:30:57.398631					303	5	15	Rank1
2021-02-08 19:30:57.398686	305	4		Rank1				
2021-02-08 19:30:57.400898	309	4	15					
2021-02-08 19:30:57.480489	313	4		Rank1				
2021-02-08 19:30:57.556272	317	4	15					
2021-02-08 19:30:57.559041	321	4		Rank1				
2021-02-08 19:30:57.559060					322	1	13	Rank1
2021-02-08 19:30:57.694236	325	4	15					
2021-02-08 19:30:57.697530	329	4		Rank1				
2021-02-08 19:30:57.697730	333	4	13					
2021-02-08 19:30:58.105928	337	4		Rank1				
2021-02-08 19:30:58.310246	341	4	14					
2021-02-08 19:30:58.397719					400	1	15	Rank1
2021-02-08 19:30:58.397848	401	4		Rank1				
2021-02-08 19:30:58.401017	405	4	15					
2021-02-08 19:30:58.616047	409	4		Rank1				
2021-02-08 19:30:58.619835	413	4	8					
2021-02-08 19:30:58.620020	417	4		Rank1				
2021-02-08 19:30:59.398465					496	7	15	Rank1
2021-02-08 19:30:59.398482	497	4		Rank1				
2021-02-08 19:30:59.398648	501	4	15					
2021-02-08 19:30:59.455419	505	4		Rank1				
2021-02-08 19:30:59.459198	509	4	15					
2021-02-08 19:30:59.459386	513	4		Rank1				
2021-02-08 19:31:00.303175	593	4		Rank1				
2021-02-08 19:31:00.303192					593	9	15	Rank1
2021-02-08 19:31:00.303474	597	4	15					
2021-02-08 19:31:00.426343	601	4		Rank1				
2021-02-08 19:31:00.429488	605	4	15					
2021-02-08 19:31:00.429772	609	4		Rank1				
2021-02-08 19:31:00.937584	613	4	15					
2021-02-08 19:31:00.939624	657	4		Rank1				
2021-02-08 19:31:01.177108	661	4	15					
2021-02-08 19:31:01.180747	665	4		Rank1				
2021-02-08 19:31:01.180985	669	4	15					
2021-02-08 19:31:01.396557	673	4		Rank1				
2021-02-08 19:31:01.580397					719	9	15	Rank1
2021-02-08 19:31:01.580466	721	4		Rank1				
2021-02-08 19:31:01.818249	725	4	15					
2021-02-08 19:31:01.821893	729	4		Rank1				
2021-02-08 19:31:01.822198	733	4	15					
2021-02-08 19:31:01.824872	737	4		Rank1				
2021-02-08 19:31:02.104594	773	4	15					
2021-02-08 19:31:02.104792					775	4	15	Rank1
2021-02-08 19:31:02.106482	777	4		Rank1				
2021-02-08 19:31:02.184446	781	4	15					
2021-02-08 19:31:02.269221	792	8	15					
2021-02-08 19:31:02.325454	796	8	15					
2021-02-08 19:31:02.325500					798	4	15	Rank1
2021-02-08 19:31:02.329180					800	4	15	Rank1
2021-02-08 19:31:02.329239	800	8		Rank1				
2021-02-08 19:31:02.329300					802	1	15	Rank1
2021-02-08 19:31:02.354161					802	9	15	Rank1
2021-02-08 19:31:02.447130	804	8	15					
2021-02-08 19:31:02.447244					805	1	15	Rank1
2021-02-08 19:31:02.447516					805	9	15	Rank1
2021-02-08 19:31:02.455876	808	8		Rank1				
2021-02-08 19:31:02.456221					810	6	15	Rank1
2021-02-08 19:31:02.586506	812	8	15					
2021-02-08 19:31:02.586791	816	8		Rank1				
2021-02-08 19:31:02.587534	820	8	15					
2021-02-08 19:31:02.915135	824	8		Rank1				
2021-02-08 19:31:02.920566	828	8	15					
2021-02-08 19:31:02.920818	832	8		Rank1				
2021-02-08 19:31:03.310519	840	8		Rank1				
2021-02-08 19:31:03.634583	872	8		Rank1				
2021-02-08 19:31:03.754811	904	8		Rank1				
2021-02-08 19:31:03.754984					936	4	15	Rank1
2021-02-08 19:31:03.755032	936	8		Rank1				
2021-02-08 19:31:03.758323	940	8	15					
2021-02-08 19:31:03.833680	944	8		Rank1				
2021-02-08 19:31:03.833931	948	8	15					
2021-02-08 19:31:03.852972	952	8		Rank1				
2021-02-08 19:31:03.877045					955	3	15	Rank1
2021-02-08 19:31:03.877107					956	0	15	Rank1
2021-02-08 19:31:03.882554					956	4	15	Rank1
2021-02-08 19:31:03.905962	956	8	15					
2021-02-08 19:31:03.905981					956	9	15	Rank1
2021-02-08 19:31:03.905988					957	3	15	Rank1
2021-02-08 19:31:03.906343					957	8	15	Rank1
2021-02-08 19:31:03.906384					958	3	15	Rank1
2021-02-08 19:31:03.907599					958	8	15	Rank1
2021-02-08 19:31:03.907616					959	3	15	Rank1
2021-02-08 19:31:03.909892					959	9	15	Rank1
2021-02-08 19:31:03.909954					960	4	15	Rank1
2021-02-08 19:31:03.928794	960	8		Rank1				
2021-02-08 19:31:03.928810					960	9	15	Rank1
2021-02-08 19:31:03.928828					961	3	15	Rank1
2021-02-08 19:31:03.929000					961	8	15	Rank1
2021-02-08 19:31:03.932047					962	3	15	Rank1
2021-02-08 19:31:03.943103					962	8	15	Rank1
2021-02-08 19:31:03.943286					963	3	15	Rank1
2021-02-08 19:31:03.947557					963	8	15	Rank1
2021-02-08 19:31:03.947613					964	3	15	Rank1
2021-02-08 19:31:03.947757	964	8	15					
2021-02-08 19:31:03.947774					964	9	15	Rank1
2021-02-08 19:31:03.970292					965	3	15	Rank1
2021-02-08 19:31:03.973102					965	8	15	Rank1
2021-02-08 19:31:04.004877					968	3	15	Rank1
2021-02-08 19:31:04.005111	968	8		Rank1				
2021-02-08 19:31:04.005119					968	9	15	Rank1
2021-02-08 19:31:04.066093					971	0	15	Rank1
2021-02-08 19:31:04.138758	972	8	15					
2021-02-08 19:31:04.144848	976	8		Rank1				
2021-02-08 19:31:04.145090	980	8	15					
2021-02-08 19:31:04.173833	984	8		Rank1				
2021-02-08 19:31:04.515012	988	8	15					
2021-02-08 19:31:04.630032	1000	8		Rank1				
2021-02-08 19:31:04.631167	0	8		Rank1				
2021-02-08 19:31:04.705446	8	8		Rank1				
2021-02-08 19:31:04.705493					9	0	15	Rank1
2021-02-08 19:31:04.705655					9	8	15	Rank1
2021-02-08 19:31:04.706090	12	8	15					
2021-02-08 19:31:04.773387	16	8		Rank1				
2021-02-08 19:31:04.775670	20	8	15					
2021-02-08 19:31:04.844919	24	8		Rank1				
2021-02-08 19:31:04.863732	28	8	15					
2021-02-08 19:31:05.126290	32	8		Rank1				
2021-02-08 19:31:05.284672					39	6	14	Rank1
2021-02-08 19:31:05.286220	40	8		Rank1				
2021-02-08 19:31:05.402131					71	9	15	Rank1
2021-02-08 19:31:05.402296	72	8		Rank1				
2021-02-08 19:31:05.404402	76	8	15					
2021-02-08 19:31:05.404607	80	8		Rank1				
2021-02-08 19:31:05.664345	84	8	15					
2021-02-08 19:31:05.664556	88	8		Rank1				
2021-02-08 19:31:05.794491	104	8		Rank1				
2021-02-08 19:31:05.794504					105	6	15	Rank1
2021-02-08 19:31:05.795961	108	8	15					
2021-02-08 19:31:05.796152	112	8		Rank1				
2021-02-08 19:31:06.195431	116	8	15					
2021-02-08 19:31:06.198059	120	8		Rank1				
2021-02-08 19:31:06.198253	124	8	15					
2021-02-08 19:31:06.200146	128	8		Rank1				
2021-02-08 19:31:06.200382	132	8	15					
2021-02-08 19:31:06.604552	136	8		Rank1				
2021-02-08 19:31:06.910111	168	8		Rank1				
2021-02-08 19:31:06.910298	200	8		Rank1				
2021-02-08 19:31:06.913487					232	4	15	Rank1
2021-02-08 19:31:06.913509	232	8		Rank1				
2021-02-08 19:31:07.050540	236	8	15					
2021-02-08 19:31:07.053168	240	8		Rank1				
2021-02-08 19:31:07.053649	244	8	15					
2021-02-08 19:31:07.396764	248	8		Rank1				
2021-02-08 19:31:07.802272	264	8		Rank1				
2021-02-08 19:31:07.802420	296	8		Rank1				
2021-02-08 19:31:07.903423	328	8		Rank1				
2021-02-08 19:31:07.903446					329	0	15	Rank1
2021-02-08 19:31:07.905589	332	8	15					
2021-02-08 19:31:08.043496	336	8		Rank1				
2021-02-08 19:31:08.043657	340	8	15					
2021-02-08 19:31:08.045118	344	8		Rank1				
2021-02-08 19:31:08.163550	348	8	15					
2021-02-08 19:31:08.163771	352	8		Rank1				
2021-02-08 19:31:08.166518	356	8	15					
2021-02-08 19:31:08.263640					359	1	15	Rank1
2021-02-08 19:31:08.263674	360	8		Rank1				
2021-02-08 19:31:08.263869	364	8	15					
2021-02-08 19:31:08.266768					366	8	15	Rank1
2021-02-08 19:31:08.321802	368	8		Rank1				
2021-02-08 19:31:08.325769	372	8	15					
2021-02-08 19:31:08.325815					374	1	15	Rank1
2021-02-08 19:31:08.440999	376	8		Rank1				
2021-02-08 19:31:08.443241	380	8	15					
2021-02-08 19:31:08.759527	384	8		Rank1				
2021-02-08 19:31:08.759705	388	8	15					
2021-02-08 19:31:08.842168	392	8		Rank1				
2021-02-08 19:31:08.844662	424	8		Rank1				
2021-02-08 19:31:08.844683					425	4	15	Rank1
2021-02-08 19:31:08.971415	428	8	15					
2021-02-08 19:31:08.971520	432	8		Rank1				
2021-02-08 19:31:08.976772	436	8	15					
2021-02-08 19:31:09.249652	440	8		Rank1				
2021-02-08 19:31:09.719130	444	8	15					
2021-02-08 19:31:09.719210	456	8		Rank1				
2021-02-08 19:31:10.086439	488	8		Rank1				
2021-02-08 19:31:10.086605	520	8		Rank1				
2021-02-08 19:31:10.163681					552	1	15	Rank1
2021-02-08 19:31:10.166746	552	8		Rank1				
2021-02-08 19:31:10.166898	556	8	15					
2021-02-08 19:31:10.381747	560	8		Rank1				
2021-02-08 19:31:10.391224	564	8	15					
2021-02-08 19:31:10.394669	568	8		Rank1				
2021-02-08 19:31:10.881545	584	8		Rank1				
2021-02-08 19:31:11.094168	616	8		Rank1				
2021-02-08 19:31:11.094417	648	8		Rank1				
2021-02-08 19:31:11.182826					649	0	15	Rank1
2021-02-08 19:31:11.183162	652	8	15					
2021-02-08 19:31:11.185082	656	8		Rank1				
2021-02-08 19:31:11.185422	660	8	15					
2021-02-08 19:31:11.253019	664	8		Rank1				
2021-02-08 19:31:11.254945					665	3	15	Rank1
2021-02-08 19:31:11.255022					665	9	15	Rank1
2021-02-08 19:31:11.323861	668	8	15					
2021-02-08 19:31:11.327387					670	6	15	Rank1
2021-02-08 19:31:11.435748	672	8		Rank1				
2021-02-08 19:31:11.436038	676	8	15					
2021-02-08 19:31:11.439086	680	8		Rank1				
2021-02-08 19:31:11.638744	684	8	15					
2021-02-08 19:31:11.639089	688	8		Rank1				
2021-02-08 19:31:11.912980	712	8		Rank1				
2021-02-08 19:31:11.915569	736	8		Rank1				
2021-02-08 19:31:11.949910					738	4	15	Rank1
2021-02-08 19:31:11.949926					738	8	15	Rank1
2021-02-08 19:31:11.949956					739	3	15	Rank1
2021-02-08 19:31:11.950088					740	0	15	Rank1
2021-02-08 19:31:11.968587					740	5	15	Rank1
2021-02-08 19:31:11.968594	740	8	15					
2021-02-08 19:31:11.971232					741	0	15	Rank1
2021-02-08 19:31:11.971270					741	4	15	Rank1
2021-02-08 19:31:11.984499					741	8	15	Rank1
2021-02-08 19:31:11.984572					742	4	15	Rank1
2021-02-08 19:31:11.984655					742	8	15	Rank1
2021-02-08 19:31:11.988050					743	5	15	Rank1
2021-02-08 19:31:11.990893					743	9	15	Rank1
2021-02-08 19:31:11.990955					744	3	15	Rank1
2021-02-08 19:31:12.011505	744	8		Rank1				
2021-02-08 19:31:12.011511					744	9	15	Rank1
2021-02-08 19:31:12.011742					745	5	15	Rank1
2021-02-08 19:31:12.015402					747	1	15	Rank1
2021-02-08 19:31:12.069348					748	3	15	Rank1
2021-02-08 19:31:12.072413	748	8	15					
2021-02-08 19:31:12.148048	752	8		Rank1				
2021-02-08 19:31:12.148070					753	3	15	Rank1
2021-02-08 19:31:12.188301	756	8	15					
2021-02-08 19:31:12.191355	760	8		Rank1				
2021-02-08 19:31:12.245756	764	8	15					
2021-02-08 19:31:12.247915	768	8		Rank1				
2021-02-08 19:31:12.600666	772	8	15					
2021-02-08 19:31:12.904949	776	8		Rank1				
2021-02-08 19:31:13.282393	808	8		Rank1				
2021-02-08 19:31:13.282623	840	8		Rank1				
2021-02-08 19:31:13.424081					872	3	15	Rank1
2021-02-08 19:31:13.424183	872	8		Rank1				
2021-02-08 19:31:13.426902	876	8	15					
2021-02-08 19:31:13.427218	880	8		Rank1				
2021-02-08 19:31:13.680771	884	8	15					
2021-02-08 19:31:13.900751	888	8		Rank1				
2021-02-08 19:31:14.200076	904	8		Rank1				
2021-02-08 19:31:14.324130	936	8		Rank1				
2021-02-08 19:31:14.324288	968	8		Rank1				
2021-02-08 19:31:14.324306					969	0	15	Rank1
2021-02-08 19:31:14.327603	972	8	15					
2021-02-08 19:31:14.327809	976	8		Rank1				
2021-02-08 19:31:14.545652	980	8	15					
2021-02-08 19:31:14.545887	984	8		Rank1				
2021-02-08 19:31:14.838265	988	8	15					
2021-02-08 19:31:14.954613	1000	8		Rank1				
2021-02-08 19:31:14.956976	8	8		Rank1				
2021-02-08 19:31:14.957017	12	8	15					
2021-02-08 19:31:15.158388	16	8		Rank1				
2021-02-08 19:31:15.281728	40	8		Rank1				
2021-02-08 19:31:15.281776					41	6	15	Rank1
2021-02-08 19:31:15.286212	44	8	15					
2021-02-08 19:31:15.408057	48	8		Rank1				
2021-02-08 19:31:15.408256	52	8	15					
2021-02-08 19:31:15.409924	56	8		Rank1				
2021-02-08 19:31:15.799289	60	8	15					
2021-02-08 19:31:16.120630	64	8		Rank1				
2021-02-08 19:31:16.121011	72	8		Rank1				
2021-02-08 19:31:16.503995	104	8		Rank1				
2021-02-08 19:31:16.504091	136	8		Rank1				
2021-02-08 19:31:16.507046					168	3	15	Rank1
2021-02-08 19:31:16.507078	168	8		Rank1				
2021-02-08 19:31:16.641693	172	8	15					
2021-02-08 19:31:16.644234	176	8		Rank1				
2021-02-08 19:31:16.644508	180	8	15					
2021-02-08 19:31:16.887131	184	8		Rank1				
2021-02-08 19:31:17.079830	188	8	15					
2021-02-08 19:31:17.530568	200	8		Rank1				
2021-02-08 19:31:17.530728	232	8		Rank1				
2021-02-08 19:31:17.534650	264	8		Rank1				
2021-02-08 19:31:17.534657					264	9	15	Rank1
2021-02-08 19:31:17.974203	268	8	15					
2021-02-08 19:31:17.974380	272	8		Rank1				
2021-02-08 19:31:17.982923	276	8	15					
2021-02-08 19:31:18.358333	280	8		Rank1				
2021-02-08 19:31:18.428324	296	8		Rank1				
2021-02-08 19:31:18.430449	328	8		Rank1				
2021-02-08 19:31:18.582729					359	9	15	Rank1
2021-02-08 19:31:18.582755	360	8		Rank1				
2021-02-08 19:31:18.582843					361	4	15	Rank1
2021-02-08 19:31:18.582941	364	8	15					
2021-02-08 19:31:19.833169	500	1	15					
2021-02-08 19:31:19.851876	504	1	15					
2021-02-08 19:31:19.885669					507	8	15	Rank1
2021-02-08 19:31:19.885676	508	1	15					
2021-02-08 19:31:19.885683					508	2	15	Rank1
2021-02-08 19:31:19.885848					509	0	15	Rank1
2021-02-08 19:31:19.902752					510	0	15	Rank1
2021-02-08 19:31:19.905770					510	4	15	Rank1
2021-02-08 19:31:19.905787					510	9	15	Rank1
2021-02-08 19:31:19.905850					511	4	15	Rank1
2021-02-08 19:31:19.925573					511	8	15	Rank1
2021-02-08 19:31:19.925757	512	1		Rank1				
2021-02-08 19:31:19.925763					512	3	15	Rank1
2021-02-08 19:31:19.929510					513	0	15	Rank1
2021-02-08 19:31:19.929797					513	5	15	Rank1
2021-02-08 19:31:19.929829					514	0	15	Rank1
2021-02-08 19:31:19.948044					514	5	15	Rank1
2021-02-08 19:31:19.951616					515	3	15	Rank1
2021-02-08 19:31:19.952936					515	8	15	Rank1
2021-02-08 19:31:19.953120	516	1	15					
2021-02-08 19:31:19.953144					516	3	15	Rank1
2021-02-08 19:31:19.979650					516	8	15	Rank1
2021-02-08 19:31:19.979826					517	3	15	Rank1
2021-02-08 19:31:19.982031					517	8	15	Rank1
2021-02-08 19:31:19.982052					518	3	15	Rank1
2021-02-08 19:31:20.003252					519	0	15	Rank1
2021-02-08 19:31:20.006032	520	1		Rank1				
2021-02-08 19:31:20.006047					520	4	15	Rank1
2021-02-08 19:31:20.048702					522	8	15	Rank1
2021-02-08 19:31:20.054763	524	1	15					
2021-02-08 19:31:20.054801					524	4	15	Rank1
2021-02-08 19:31:20.111019					525	3	15	Rank1
2021-02-08 19:31:20.112713	528	1		Rank1				
2021-02-08 19:31:20.113075					530	3	15	Rank1
2021-02-08 19:31:20.179562	532	1	15					
2021-02-08 19:31:20.260927	536	1		Rank1				
2021-02-08 19:31:20.262904	540	1	15					
2021-02-08 19:31:20.428662	544	1		Rank1				
2021-02-08 19:31:20.430506	548	1	15					
2021-02-08 19:31:21.222227					642	3	15	Rank1
2021-02-08 19:31:21.331631	644	1	15					
2021-02-08 19:31:21.331782					645	1	15	Rank1
2021-02-08 19:31:21.335066	648	1		Rank1				
2021-02-08 19:31:21.496727	652	1	15					
2021-02-08 19:31:21.496915	656	1		Rank1				
2021-02-08 19:31:21.500215	660	1	15					
2021-02-08 19:31:22.133058	664	1		Rank1				
2021-02-08 19:31:22.304784					738	8	15	Rank1
2021-02-08 19:31:22.304926	740	1	15					
2021-02-08 19:31:22.305237	744	1		Rank1				
2021-02-08 19:31:22.776009	748	1	15					
2021-02-08 19:31:22.778679	752	1		Rank1				
2021-02-08 19:31:23.097476	756	1	15					
2021-02-08 19:31:23.232076					835	5	15	Rank1
2021-02-08 19:31:23.232091	836	1	15					
2021-02-08 19:31:23.236306	840	1		Rank1				
2021-02-08 19:31:23.362235	844	1	15					
2021-02-08 19:31:23.362404	848	1		Rank1				
2021-02-08 19:31:23.365828	852	1	15					
2021-02-08 19:31:23.725552	856	1		Rank1				
2021-02-08 19:31:23.737625	860	1	15					
2021-02-08 19:31:24.061144	868	1	15					
2021-02-08 19:31:24.061383	872	1		Rank1				
2021-02-08 19:31:24.187495	932	1	15					
2021-02-08 19:31:24.187683	936	1		Rank1				
2021-02-08 19:31:24.287045	940	1	15					
2021-02-08 19:31:24.290159	944	1		Rank1				
2021-02-08 19:31:24.503322	948	1	15					
2021-02-08 19:31:24.507165					962	3	15	Rank1
2021-02-08 19:31:24.507236	964	1	15					
2021-02-08 19:31:24.510300	968	1		Rank1				
2021-02-08 19:31:24.925222	972	1	15					
2021-02-08 19:31:25.338601	976	1		Rank1				
2021-02-08 19:31:25.338717	980	1	15					
2021-02-08 19:31:25.443426					34	6	15	Rank1
2021-02-08 19:31:25.446022	36	1	15					
2021-02-08 19:31:25.446201	40	1		Rank1				
2021-02-08 19:31:25.660626	44	1	15					
2021-02-08 19:31:25.660801	48	1		Rank1				
2021-02-08 19:31:25.663325	52	1	15					
2021-02-08 19:31:26.411451					131	3	15	Rank1
2021-02-08 19:31:26.411461	132	1	15					
2021-02-08 19:31:26.414693	136	1		Rank1				
2021-02-08 19:31:26.777645	140	1	15					
